,file_name,title,date,coperta,pot_city_name,city_name,latitude,longitude,pot_city_name_fuzzy,inferred_composer,city_not_nan,location_city,inferred_latitude,inferred_longitude,inferred_location,inferred_title,title_mediawiki_pageid,composer_mediawiki_pageid,inferred_genre,inferred_occasion,original_sources
844,data_706.json,"La Virtù trionfante. Dell'Amore, e dell'Odio. Drama per musica. Da recitarsi nel Teatro Vendramino di S. Saluatore, l'anno 1691. Di Francesco Silvani. Consacrato alla Sereniss. Elettorale Altezza di Massimiliano Emanuel  ...",1691,"['SHH', '4', 'LA', 'VIRTV', '’', 'TRIONFANTE', 'Dell', '’', 'Amore', 'edell', 'Odio', '.', 'DRAMA', 'PER', 'MUSICA', 'Darecitari', 'netTeatro', 'Vendramino', 'Gis', 'Saluacore', ',', 'Anno', '1691', '.', 'DI', 'FRANCESCO', 'SILVANI', '.', 'CONSACRATO', '|', 'Alte', 'Sereifi', '.', 'Elestorale', 'Areas', 'MASSIMILIANO', 'EMANVEL', 'Daca', 'di', 'Dauiers', ',', 'Eetore', 'del', 'Ssero', 'Romie', '‘no', 'imperio', 'Conte', 'Patina', 'del', 'Renoy', 'Landgraiio', 'di', 'Leatemberg', '8a', '.', 'Con', 'Lita', 'désuperi', 'Si', 'yendeia', 'Spadiia', 'dal', 'Nicola', '.', 'folr06¥0', '.', '0f', 'SERENISSIMA', 'ELETTORALE', 'ALTEZZA', '.', 'ea', ',', '«', 'seni', 'thin', 'Artafele', 'ye', 'Berenice', '3h', 'le', 'Ve', '-', 'tect', 'iene', '.', 'Condotta', 'dale', 'wni', '-', 'At', 'fie', '5', ':', 'Vila', 'ofequte', '3', ',', 'asicercate', 'dale', 'Angus', '>', 'Y', 'A', 'ee', 'Rey', 'a', 'Hs', 'cass', 'sngcnes', 'cok', 'tes', 'sere', 'A', ')', '“ater', 'tahem', ',', 'woe', 'dite', 'apo', 'sc', 'oat', 'WES', 'tT', 'LAN', 'NaF', 'gst', 'yseaitsoans', 'areas', 'Dotan', 'pert', 'nde', 'atone', 'a', 'ai', '|', 'eee', 'eee', 'ape', 'Fee', 'Pe', 'eee', 'eee', 'Lpcitepmind', 'id', 'deci', '?', '|', 'pols', 'reread', 'fle', '|', 'trips', '‘AMtonbra', 'dias', ')', '(', 'ads', 'Lauro', 'nls', 'Pda', 'ai', 'qelle', 'tebe', 'ETE', 'te', ""'"", 'sivene', 'lai', 'tx', 'Mevapelly', 'che', 'ful', 'prine', 'camper', 'EE', 'Paitin', 'Primal', 'deleaty', 'ates', 'Seoepire', 'enor', 'tijodele', 'gloria', 'ylofiare', 'ancora', 'dabiane', '|', ')', 'mabe', 'vines', 'fangue', 'Ohne', '.', 'peed', 'tl', 'loud', 'Je', 'fate', 'mazgormene', 'cago', 'dal', 'ear', 'brent', '’', 'erona', 'ive', 'bor', 'Siefeed', 'cle', 'ae', '24', 'tbe', 'ete', 'iad', 'del', 'ware', 'fg', 'vee', 'pace', ',', 'esol', ')', '“tere', 'teas', 'po', 'ecole', '[', 'ier', 'ata', 'telagihit', 'Z', '‘lfora', 'che', 'leigh', '8', 'p', ""'"", 's', 'formals', 'tar', '?', 'é', 'Santee', 'Taree', 'quhs', '/', 'ol', 'gots', 'ee', 'par', 'fe', ',', 'fea', 'frauat', 'igrande', ',', 'alciigarnt', 'oar', 'belicof', 'fe', 'Pig', 'tyler', 'en', 'Fe', 'Ea', 'ae', 'ate', 'Le', 'Bri', 'eset', 'fi', 'dich', 'ee', 'fra', 'font', 'persue', 'aie', 'Mac', 'ia', 'fea', 'parts', '|', 'Paging', 'eahamolin»€', 'eoslche', ',', 'fora', 'abbaffar', 'voi', 'alla', 'condition', 'quelle', 'Cielo', ',', 'fortodi', 'cui', 'najcono', 'leeprefioe', '‘priate', ',', 'inate', '!', 'priaatalacndtin', '|', '4', ',', 'tl', 'mio', 'Thereniina', 'dene', '«', 'Laeete', 'neal', 'Dracipa', 'cbantrah', 'roo', '!', 'one', 'grew', 'angus', 'fe', 'rage', 'tle', 'pan', 'al', '?', 'antes', 'Eereirslevotia', 'Fortine', ',', '¢', 'wugfredne', '|', 'titdelesre', ',', 'itrngad', 'lenin', 'daar', '3', 'EE', 'tide', 'gnelicgn', 'great', 'Jupolieare', 'Poles', 'Velte', 'Serendinn', 'di', '‘he', 'pin', 'tle', 'titer', ',', 'conta', 'enrafth', 'propria', 'dela', 'se', 'descent', 'pds', 'odta', '|', '.', 'Ha', 'jain', 'Se', 'Pain', 'a', 'te', 'betvare', 'tunntaptie', 'Che', 'fE', 'pat”', 'so', 'del', 'mia', 'vaerentllng', 'fete', '¢', 'dove', '.', 'é', 'Sieh', 'ro', 'od', 'redailepar', 'nF', 'fcc', 'Surfer', 'Beco', 'onGedeone', 'nls', 'Cha', 'tha', 'td', 'ite', 'fone', 'gh', 'adorns', 'tee', ',', 'okie', '(', 'feb', 'ea', 'aa', 'ok']",['brent'],Brent,51.55306,-0.3023,['brent'],Not found,Brent,Teatro Vendramino Brent,Not found,Not found,Teatro Vendramino,"La Virtù trionfante. Dell'Amore, e dell'Odio",1381598,211636,dramma,Not found,http://dl.cini.it/collections/show/680
845,data_151.json,"Catone Vticense drama per musica da recitarsi nel Teatro Grimani in S. Gio. Grisostomo, di Matteo Noris l'anno 1701. Dedicato all'illustriss. ... Gaetano Cesarini prencipe di Genzano",1701,"['CET', 'Peart', '.', '‘CATONE', 'E', 'V', 'TICENSE', '|', 'Drama', 'per', 'Mufica', 'Darecicarfi', 'nel', 'Teatro', 'Grimani', 'in', '$', ',', 'Gio', ':', 'Grifoftomo', ',', '|', 'DI', 'MATTEONORIS', 'L', ""'"", 'Anm', 'M', '.', 'DCCL', 'DEDICATO', 'AU', 'afrifns', '©', 'Eccles', '.', 'Se', '.', 'Don', '|', 'GAETANOCESARINI', 'Prencipe', 'di', 'Genzano', ',', 'IN', 'VENETIA', ',', '1701', '.', 'Per', 'liNiecolini', '.', 'Cou', 'Zicem', '.', 'ace', '’', 'Superic', '’', ',', 'cTrinkaio', '.']","['genzano', 'venetia']",Venice,45.43713,12.33265,"['venetia', 'venezia', 'venetia']",Not found,Venice,Teatro Grimani Venice,45.43896755,12.338117806322515,Teatro Grimani,Catone Vticense,Not found,211636,dramma,Not found,http://dl.cini.it/collections/show/613
847,data_57.json,"Angelica, dramma per musica da rappresentarsi nel Teatro Grimani di S. Samuele nella Fiera dell'Ascensione dell'anno 1738. Dedicato a sua altezza serenissima il Duca di Modena",1738,"['|', 'ANGELICA', ':', '|', '}', 'DRAMMA', 'PER', 'MUSICA', 'Di', 'rapprefencarf', 'NEL', 'TEATRO', 'GRIMANT', 'DIS', '.', 'SAMUELE', 'Nella', 'Fiera', 'dell', 'Afeentone', 'DELL', '’', 'ANNO', 'ay38', '.', '|', 'pedicato', '@', 'SUA', 'aurezza', 'senentssina', '{', 'ome', 'Ue', '/', 'DI', 'MODENA', '.', '\\', 'y', '=', 'IN', 'VENEZIA', ',', 'MDCCExXVin1', ',', 'Apprelo', 'Macino', 'Rofzti', ',', 'Wy', 'Licence', 'deSupeir', ',', '¢', 'Pivlegio', ',', 'AS', 'RoL', '.', '0400', '.', '04', '5', 'ALTEZZA', 'SERENISSIMA', '.', 'yep', 'BD', 'wy', 'Gran', 'Prinipe', 'qual', 'V', '.', 'A', '.', 'S', '.', 'y', 'it', 'ai', 'eat', 'Sangue', 'bi', 'in', 'ogni', 'tempo', 'illuirato', 'il', 'Monto', ',', 'e', 'P', 'ares', 'it', 'tributa', 'di', 'quello', 'Deamms', 'da', 'ercite', 'ingegna', 'mavamen', '-', '+', 'comnto', '.', 're', 'intepy', 'ens', 'elebrazione', 'fefliva', 'Ia', 'pid', 'difinea', 'che', 'fee', 'fells', 'aia', 'tite', 'Dom', 'anante', 'Repibblicay', 'devendali', 'rapprefor', '-', '¢', 'Ag', '“ae', 'a']","['modena', 'venezia', 'modena', 'venezia', 'venetia']",Modena,44.64783,10.92539,"['modena', 'venezia', 'modena', 'venezia', 'venetia']",Not found,Modena,Teatro Grimani di Modena,Not found,Not found,Teatro Grimani di,Angelica,636358,211636,dramma,la Fiera dell'Ascensione,http://dl.cini.it/collections/show/389
848,data_823.json,La punizione. Melodramma in tre atti per musica espressamente composta dal Cavaliere Giovanni Pacini da rappresentarsi al Gran Teatro La Fenice nella stagione di Carnevale e Quadragesima 1853-1854,1853,"['PUMIZLONE', 'Melo', 'GIOVANNI', 'PACINI', 'Rov', '.', 'osoe', '‘Avrow', 'Faint', ',', 'popreario', 'at', 'preent', 'fieto', ',', 'nel', 'denne', ',', 'poe', 'Fun', 'Fly', 'soto', 'ba', 'saa', 'fread', 'egg', 'af', 'al', 'argument', 'oa', 'ARGOMENTO', ':', 'Ti', 'aneato', 'at', 'Brabente', 'he', 'ai', 'ero', 'rete', 'stato', 'Indigent', 'fin', 'of', '142', ',', 'ft', 'gal', 'tempo', 'contrasts', 'iter', 'cha', 'i', 'i', '‘te', '‘orgognes', 'i', 'qual', ',', 'dopo', 'vere', 'lls', 'fk', 'reonescinte', 'per', '‘ted', 'rate', 'we', '-', '‘he', 'fal', 'mado', 'che', 'd', 'rabante', 'vee', 'anit', 'a', 'sui', 'dominié', 'dla', 'sata', 'di', 'Borgogn', ',', '‘eat', 'psd', 'eda', 'ells', 'edutin', ',', ""'"", 'atin', '“parte', 'le', 'esto', 'arewone', 'sat', 'dhento', 'nel', 'momenta', 'eh', 'Me', 'texan', 'pre', 'part', 'dl', 'atca', 'dhe', ',', 'in', 'nome', 'reggran', 'tulieia', 'i', 'contnastote', 'governe', ',', 'atin', 'pana', 'fa', 'econ', 'wept', 'ia', 'Iovello', 'conguidotore', '.', 'gocetare', 'per', 'Me', '‘dein', 'Brule', ',', 'ea', 'ftancata', 'sv', 'fai', 'Lin', '“mini', 'copia', 'dell', 'mat', 'dela', 'dees', ',', 'ertigane', ""'"", 'ecule', 'ti', 'Antoni', 'Wi', '.', 'orgy', 'fae', '‘el', 'contrario', 'pari', ',', 'area', 'deatare', 'mare', 'ne', 'fname', 'wceila', 'moglis', 'Sool', 'line', 'face', 'freelngste', ""'"", 'llpuro', 'eat', 'sien', 'il', 'Maser', ',', '5', 'ans', 'fe', 'tia', 're', '‘al', 'chi', 'tit', 'nade', 'el', 'compere', 'na', 'lagi', 'ef', 'onorata', 'astra', 'eet', 'faa', 'co', 'arate', 'a', 'orrend', '€', 'ject', 'pet', 'fj', 'tl', 'att', 'a', 'Octet', 'rio', 'dt', 'Armin', ',', 'che', 'eens', 'a', 'pronderein', 'meglio', '.', 'Lai', 'on', 'tl', 'rome', 'vate']","['dees', 'rome']",Desio,45.61831,9.20249,"['dees', 'rome']",Not found,Desio,Teatro La Fenice Desio,45.4337096,12.3338572,Teatro La Fenice,La punizione,4011255,211636,melodramma,Carnevale e Quadragesima 18,http://dl.cini.it/collections/show/674
849,data_951.json,"Mutio Scevola. Drama per musica nel Teatro a S. Salvatore, l'anno 1665 all'Ill.mo et Ecc.mo Sig.re Filippo Giuliano Mazarini Mancini Duca di Nivers, e Donziois Pari di Francia, Cavaliere Comendatore de gl'Ordini del Re Christianissimo, Luogotenente per S. M. de' sudetti Paesi, Governatore della Rocella, Bruage, Isola dei Rè, e Paese d'Aulnis, &c.  / [Libretto di Nicolò Minato]",1665,"['WALL', '.', '|', 'Numio', 'Seva', '1665', 'MVTIO', 'SCEVOLA', ':', 'DRAMA', 'PER', 'MPSICA', 'Nel', 'Teatro', 'aS', '.', 'Saluatores', 'L', '’', 'Anao', '1665', '.', 'ALLILLMOET', 'ECGNO', 'SIG', 'FILIPPO', 'GIVLIANO', 'MAZARINI', 'MANCINI', 'PVCADINIVERSE', 'DONZIOIS', 'asia', 'Francia', ',', 'Cavaliere', 'Comen', '~', 'Aatore', 'deg', '!', 'Ordie', ':', 'del', 'RE', 'Chie', '‘ianifimo', ',', 'Luogorenéce', 'deGran', '“Moteherdesi', 'del', 'Re', ',', 'Gouerna', '-', 'ofese', 'Luogotensote', 'per', '.', 'ide', 'idete', 'Paet', '.', 'Gone', ':', 'tordellaRocella', ',', 'Bras', 'ibis', 'det', 'Rese', 'Baels', '‘fain', ',', 'eee', 'coo', 'emp', 'IN', 'VENETIA', ',', 'MDCLXY', '.', '|', 'Per', 'il', 'Giuliani', 'Con', 'Licenzade', 'Superiore', 'Prixleg', '.', 'ILLVSTRISSIMO', ',', 'ET', 'ECCELLENTISSIMO', 'SIGNORE', '.', 'OME', 'ta', 'tins', 'fortadae', 'picelegee', 'tom', 'Pate', 'Wats', 'ee', 'id', 'ne', 'ea', 'Creo', 'Flnggs', 'tot', 'dal', 'cenra', 'de', 'fe', 'a', 'miadiuotione', 'sinalzano', 'Ine', 'dl', 'trie', '7', 'r', 'oigiese', 'bimmortal', '‘Tenrres', 'abogean', 'con', 'rae', 'rate', 'le', 'dnd', 'non', 'a', 'tne', '8', 'ecto', 'of', 'figgisn', 'ebuilende', '€', 'fe', 'non', 'torian', '‘Ebel', 'nan', 'cs', 'pf', 'teller', 'encom', '.', 'Sn', 'nung', 'hile', 'on', 'fi', 'pone', 'te', '‘are', 'gh', 'peor', 'tb', '7', '-', '2', ',', 'foro', 'temic', 'ay', '.', 'edd']","['venetia', 'venezia', 'venetia']",Venice,45.43713,12.33265,"['venetia', 'venezia', 'venetia']",Not found,Venice,Teatro a san Salvatore Venice,Not found,Not found,Teatro di san Carlo,Mutio Scevola,1437245,211636,dramma,Not found,http://dl.cini.it/collections/show/184
850,data_97.json,Artaserse dramma per musica da rappresentarsi nel Teatro Novissimo di San Benedetto nel carnevale dell'anno 1756,1756,"['6', ')', '(', 'ART', 'ASERSE', 'DRAMMA', 'PER', 'MUSICA', 'DA', 'RAPPRESENTARSI', 'NEL', 'TEATRO', 'NOyIssiMo', 'DI', 'SAN', 'BENEDETTO', 'NEL', 'CARNEVALE', 'DELL', '’', 'ANNO', 'MDCCLVL', 'IN', 'VENEZIa', ',', 'Prifo', 'AncioLo', 'Grnentas', 'In', 'Merceria', 'all', ""'"", 'Infgna', 'della', 'Minerva', '.', 'CON', 'LICENZ4', 'DE', 'SUPERIORE']","['venezia', 'venezia', 'venetia']",Venice,45.43713,12.33265,"['venezia', 'venezia', 'venetia']",Not found,Venice,Teatro Novissimo di San Benedetto Venice,Not found,Not found,Teatro Novissimo di San Benedetto,Artaserse,1275006,211636,dramma,carnevale dell'anno 1756,http://dl.cini.it/collections/show/600
851,data_611.json,L' arbore di Diana dramma giocoso in due atti da rappresentarsi nel nobile Teatro Giustiniani in San Moisè l'autunno dell'anno 1788,1788,"['EARBORE', 'DI', 'DIANA', 'DRAMMA', 'GIOCcoso', 'IN', 'DUE', 'ATTY', 'oa', 'ahreeseeeenel', 'NEL', 'NoBILR', 'TEATRO', 'GIUSTINIANI', 'IN', 'SAN', 'MOISE', 'LU', 'Aureitte', 'pent', '!', 'Avo', '1788', '.', 'IN', 'VENEZIA', ',', '1788', 'con', 'nn', 'Dabire', 'PERMISSIONI', '.']","['venezia', 'venezia', 'venetia']",Venice,45.43713,12.33265,"['venezia', 'venezia', 'venetia']",Not found,Venice,Teatro Giustiniani Venice,45.4337096,12.3338572,Teatro Giustiniani,L' arbore di Diana,4749165,211636,dramma,Not found,http://dl.cini.it/collections/show/386
852,data_931.json,"Maria di Brabante. Melo-dramma eroico in due atti di Gaetano Rossi. Musica del maestro Alberto Guillion, pensionario di S. M. il Re di Francia. Da rappresentarsi nel Gran Teatro La Fenice carnovale 1830",1829,"['1692', 'Maria', 'be', 'fyten', 'ce', 'Pay', 'pe', 'Lacon', 'ewe', 'MARIA', 'Le', '*', 'DI', 'BRABANTE', 'MELO', '-', 'DRAMMA', 'EROICO', 'sy', 'poe', 'arte', '3', 'DI', 'eAETANo', 'Rossi', ':', '}', 'iene', 'y', '*', 'Rear', 'vee', '[', 'NEL', 'GRAN', 'TEATRO', 'eo', 'LA', 'FENICE', '§', 'aaron', '16h', '.', 'ine', 'VENEZIA', 'exci', 'muognuria', 'casa', '.']","['venezia', 'venezia', 'venetia']",Venice,45.43713,12.33265,"['venezia', 'venezia', 'venetia']",Alberto Guillion,Venice,Teatro La Fenice Venice,45.4337096,12.3338572,Teatro La Fenice,Maria di Brabante,279444,92574,melodramma,carnovale 1830,http://dl.cini.it/collections/show/344
853,data_289.json,"Gli Artigiani. Dramma giocoso per musica da rappresentarsi nel Teatro alla Scala L'Autunno dell'anno 1795. Dedicato alle LL.AA.RR. il serenissimo arciduca Ferdinando, Principe Reale d'Ungheria, e Boemia, Arciduca d'Austria, Duca di Borgogna, e di Lorena ec., Cefareo Reale Luogo Tenente, Governatore, e Capitano, Generale nella Lombardia Austriaca, e la serenissima arciduchessa Maria Beatrice Ricciarda principessa di Modena, Duchessa di Massa ec. / [Compositore della Musica sig. Maestro Pasquale Anfossi]",1795,"['|', 'GLI', 'ARTIGIANI', 'DRAMMA', 'GIOCOSO', 'PER', 'MUSICA', 'DA', 'RAPPRESENTAREI', 'NE', 'TEATRO', 'ALLA', 'SCALA', 'Li', 'Auturnne', 'dell', 'anno', '1795', 'pEDIeaTo', 'Alle', 'LL', '.', 'AA', '.', 'RR', '.', 'IL', ',', 'SERENISSIMO', 'ARGIDUCA', 'FERDINANDO', 'im', 'Wiinipe', 'Reale', '&', 'Unghe', 'Bete', 'ee', 'Borpoast', 'isogo', 'Te', 'mia', 'SERENISSIMA', 'ARCIDUGHESSA', 'MARIA', 'BEATRICE', 'RICCIARDA', 'Peicipesa', 'di', 'Modena', 'y', 'Dachessa', 'dl', 'Masmae', ',', '——', 'IN', 'MILANO', '?', '”', 'a', 'ae', 'al', 'aa', 'i', 'es', 'Per', 'Gio', ',', 'Baia', 'Bianchi', 'Regio', 'Stampstore', 'Calla', 'Permifione', '.']","['modena', 'milano', 'modena', 'milano', 'reggio']",Modena,44.64783,10.92539,"['modena', 'milano', 'modena', 'milano', 'reggio']",Not found,Modena,Teatro alla Scala Modena,45.46760475,9.189119523129573,Teatro alla Scala,Gli Artigiani,541339,211636,dramma,Not found,http://dl.cini.it/collections/show/89
856,data_746.json,"La donna selvaggia, dramma eroicomico in due atti per musica di Giuseppe Foppa",1813,"['OO', '.', '08', 'o¢', '@', ':', 'eet', 'eS', 'SORT', 'eS', 'bene', '8', 'Ses', 'ee', '!', '2', ',', 'eee', 'Se', '*', 'State', 'tse', 'Xet', 'ok', 'eee', 'te', '2', '‘', '<', 'xy', 'EST', ',', '‘e', '3K', 'ee', 'te', 's', '‘¢', 't', '+', '“', '<', '4', '!', '24', '.', '2', ',', 'ee', 'ees', 'Ge', 'bee', '*', 'tee', 'ake', ',', 'C2', 'Stee', 'LA', 'DONNA', 'SELVAGGIA', 'DRAMMA', 'EROICOMICO', 'IN', 'DUE', 'ATTE', 'PER', 'MUSICA', ',', 'DI', 'GIUSEPPE', 'FOPPA', 'IM', 'VENEZIA', 'sty', 'Px', 'Canute', 'Srauesr0nn', '-']","['venezia', 'venezia', 'venetia']",Venice,45.43713,12.33265,"['venezia', 'venezia', 'venetia']",Giuseppe Foppa,Venice, Venice,Not found,Not found,Not found,La donna selvaggia,3968396,72510,dramma,Not found,http://dl.cini.it/collections/show/906
857,data_665.json,"L' oro non compra amore, dramma giocoso per musica da rappresentarsi nel Real Teatro di S.Carlo nel carnevale dell'anno 1812",1812,"['Prroenue', '12', '(', '0Ro', 'nocomrnn', 'oN', 'TORO', 'NON', 'COMPRA', 'AMORE', 'DRAMMA', 'GIOCOSO', 'PER', 'MUSICA', 'DA', 'RAPPRESENTARSS', 'Nel', 'real', 'teatro', 'ai', 'S', 'Carlo', 'nel', 'earnevale', 'Gell', '!', 'anno', '1812', '.', 'NAPOLI', ',', '‘DALI', 'OGHATTA', 'Drs', 'AYATHUIN', 'MASI', 'el', 'Gale', '.', 'an', 'i', 'oe', '\\']","['napoli', 'napoli']",Naples,40.85216,14.26811,"['napoli', 'napoli']",Not found,Naples,Teatro di Naples,40.7945857,14.18475,Teatro di,L' oro non compra amore,699518,211636,dramma,carnevale dell'anno 1812,http://dl.cini.it/collections/show/1088
858,data_1049.json,Sigismondo dramma per musica di Giuseppe Foppa da rappresentarsi nel Gran Teatro la Fenice il carnovale dell'anno 1815,1815,"['CO', 'er', 'Cy', 'AA', '8O80', '006', '@', 'Goeo', '98', 'O', '9', ')', 's', 'TI', '$', 'ten', 'SIGISMONDO', 'DRANMA', 'PER', 'MUSICA', 'DI', 'GIUSEPPE', 'FOPPA', 'NEL', 'GRAN', 'TEATRO', 'LA', 'FENICE', '1', 'CARNOVALE', 'DELL', '’', 'ANNO', 'sa45', 'a', 'UN', 'VENEZIA']","['venezia', 'venezia', 'venetia']",Venice,45.43713,12.33265,"['venezia', 'venezia', 'venetia']",Giuseppe Foppa,Venice,Teatro la Fenice Venice,45.4337096,12.3338572,Teatro la Fenice,Sigismondo,898460,72510,dramma,carnovale dell'anno 1815,http://dl.cini.it/collections/show/666
859,data_976.json,"Paride, drama per musica da rappresentarsi nel famoso Teatro Grimani di S. Gio. Grisostomo il carnovale dell'anno 1720",1720,"['_', 'PARIDE', '.', 'Drama', 'per', 'Mufics', 'DA', 'RAPPRESENTARSI', 'nel', 'Famofo', 'Teatro', 'Grimani', 'di', 'S', ',', 'Gio', ':', 'Grifoftomo', '.', '2', 'Carnevale', 'delt', 'dame', '17205', 'IN', 'VENEZIA', ',', 'MDCCXX', ',', 'Preffo', 'Marino', 'Rofltiin', 'Meseeia', 'alMInfagas', 'dela', 'Pa', 'Cm', 'Licensa', 'de', 'Sopereri', ',', '«', 'Privitesios']","['venezia', 'venezia', 'venetia']",Venice,45.43713,12.33265,"['venezia', 'venezia', 'venetia']",Not found,Venice,Teatro Grimani Venice,45.43896755,12.338117806322515,Teatro Grimani,Paride,696028,211636,dramma,carnovale dell'anno 1720,http://dl.cini.it/collections/show/432
860,data_431.json,Il giuramento. melodramma in tre atti. Da rappresentarsi nel Teatro Apollo nella primavera 1840,1840,"['NERRUANTE', 'ILGIURAMENTO', 'Ihe', '|', '1', 'GIURAMENTO', 'MELODRAMA', '1', 'TRE', 'ATT', 'Dk', 'RAPPRESENTARS', '!', 'NEL', 'TEATRO', 'APOLLO', 'NELLA', 'PRIMAVERA', '(', '340', '.', 'Fa', 'VENEZIA', 'DALLA', 'MIROGRAFIA', 'DY', 'GIUSEPPE', '.', 'NOLISARE', '1840', '.']","['venezia', 'venezia', 'venetia']",Venice,45.43713,12.33265,"['venezia', 'venezia', 'venetia']",Not found,Venice,Teatro Apollo Venice,Not found,Not found,Teatro Apollo,Il giuramento,2071308,211636,melodramma,Not found,http://dl.cini.it/collections/show/1057
861,data_561.json,"L' Eraclio. Dramma per musica del signor Pietro Antonio Bernardoni, rappresentato in Roma l'anno 1712",1712,"['ot', 'late', '.', 'vie', 'Bie', 'RACLIO', '‘DRAMMA', 'PER', 'MUSICA', '.', 'Del', 'Signor', 'PIETRO', 'ANTONIO', 'BERNARDONI', ',', 'Rapprefentato', 'in', 'Roma', '©', 'dio', '1783', '.', '¥', 'IN', 'ROMA', ',', 'Per', 'Antonio', 'de', '’', 'Roffi', 'alla', 'Chiavica', 'del', 'Bufalo', '.', 'Sapariort']","['roma', 'roma', 'roma', 'roma']",Rome,41.89193,12.51133,"['roma', 'roma', 'roma', 'roma']",Pietro Antonio,Rome, Rome,Not found,Not found,Not found,L' Egisto,690279,12947,dramma,Not found,http://dl.cini.it/collections/show/316
862,data_1019.json,"Salome mater Machabaea, actio sacra cecinenda a filiabus chori Sancti Lazari Mandicantium modulo expressit D. Laurentius Baini Romanus accademicus philarmonicus boniniae musices magister.",1784,"['SAEO', 'Ee', 'MATER', 'MACE', '2', 'ACTIO', 'SACRA', 'CECINENDA', 'A', 'FILIABUS', 'CHORT', 'SANCTI', 'LAZARL', 'MENDICANTIUM', 'D', ',', 'LAURENTIUS', 'BAINE', 'ROMANUS', ':', 'PERTORUM', 'PERMIS', 'SM', 'eu', 'ose', 'INTERLOCUTORES', '.', 'Savowa', 'Marten', 'Macwana', 'a', ',', 'Jicor', 'rive', 'Fists', '.', '(', '|', 'Ds', 'Jobenns', 'Bevan', ',', 'Bean', 'riocyyg', 'Reagents', '|', 'Peps', 'D', '.', 'There', 'Almeriga', '.', 'As', 'By', 'epee', 'rE', 'Sa', 'On', 'Rie', '‘Baris', 'oats', 'ge', 'igs', '*', 'RRP', 'Cuonr', 'Sata', 'Gextis', ':', 'Ry', ':', '11h', 'PARS', 'PRIOR', '.', 'Cwokus', '.', 'Ven', 'sie', ',', 'Gee', 'Serine', 'Cinapds', 'fede', '‘ude', 'one', 'ian', 'Sun', 'ice', '3', 'Ae', '‘aie', ',', 'WEY', '.', 'Bririoguos', ',', 'HABER', ',', 'Sr', 'ONtAS', '+', 'Aavn', '.', 'Me', 'filles', 'geflites', '.', 'woos', 'yl', '“angeot', 'a', 'conde', 'reo', 'tormenta»', 'Han', '’', 'Glas', 'dolor', 'ce', 'remit', ',', 'eu', 'up', 'Rae', 'Rated', '.', 'hebrels', 'vilus', 'ema', 'iBhbeleoye', 'a', 'teeny', 'avdeo', 'vind', 'Frac', 'Sing', 'og', 'a', '‘oy', '.', 'Nimo', 'indulges', 'bio', 'farm', 'he', 'Mer', 'aerate', 'omnes', 'a', 'Eee', 'Gai', 'oe', 'jar', '?', 'IE', 'Ne', 'since', 'a', 'Fem', 'Extibe', ',', ',', 'cos', 'ribs', 'awe', 'in', 'is', 'dsp', 'hose', 'manic', 'SAR', 'aE', 'Boo', 'tar', 'vom', 'rere', '©', 'Awr', ',', 'Quid', 'non', 'agam', 'infchix', '?', 'non', 'tardat', '‘Vale', ',', 'cure', 'ta', 'Onis', ',', 'Mi', 'top', 'nz', 'faim', 'omit', ',', 'nt', 'i', 'Han', 'Sibu', 'cor', 'ferent', ',', '“quielce', ',', '&', 'race', '.', 'Bi', '}', 'a', '2', 'tn', 'nos', 'refpirando', 'in', 'pace', ',', 'SY', 'Gato', 'rte', 'Paco', 'inne', '@', 'pcan', 'ta', 'ix', ',', 'Seis', 'pends', 'pce', 'ia', ',', 'Gia', 'Ee', 'ead', 'mulmars', 'Solute', 'for', ""'"", 'in', 'me', '.', 'XV', '6', 'Aa', 'Defeende', 'mm', 'dulcis', 'Dice', 'pat', 'amie', 'Tavewa', 'ty', 'adnate', 'Nevicum', 'temper', 'Ba', 'Awriochus', 'soxus', ',', '‘Horum', 'core', ',', 'quidnem', 'fers', 'inhumanat', '.', 'Gea', 'me', 'juvist', 'Ui', ',', 'honors', ',', 'glories', 'idoam', 'tant', 'wider', '?', '‘Secptam', 'tal', 'bea', 'mel', 'wie', 'momentem', '!', '‘Me', 'occidet', 'line', 'fpe', 'grave', 'toranentuan', ',', '‘Trife', 'erodele', 'foram', 'Barbara', 'for', ':', 'pro', 'me', 'Vellem', '«bu', 'met', 'falpiro', '«', 'Nalin', ';', '‘ob', 'Deas', 'aero', 'Fall', 'ito', 'ele', 'clo', '©', 'sd', 'aso', '?', 'ade', '«5', 'vite', 'tile', 'waar', '""', '?', 'are', 'st', 'eae', 'Jaco', ',', 'at', 'Sano', 'Jac', ':', 'Mater', ',', 'reverto', 'ad', '.', 'te5', '4', 'exag', '(', 'Quali', 'Fadigaaris', 'fim', 'uum', 'videndo', '.', 'a3', 'Sav']",['roma'],Rome,41.89193,12.51133,['roma'],Not found,Rome, Rome,Not found,Not found,Not found,Salome mater Machabaea,Not found,211636,azione sacra,Not found,http://dl.cini.it/collections/show/121
